sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.866;-1.18;-9.962;-0.82393;-0.71503;-0.31325;1.03509;0.31579;-6.03509;126609;2020-06-05 21:56:46:374
0.817;-0.696;-9.208;-1.16444;-0.27905;0.38733;0.85965;-0.33333;-4.89474;126709;2020-06-05 21:56:46:474
1.176;-0.004;-9.935;-0.43351;0.2205;-0.26394;0.47368;-0.33333;-3.82456;126809;2020-06-05 21:56:46:574
1.179;0.369;-9.238;-0.58828;0.40648;0.40802;0.24561;-0.03509;-1.82456;126909;2020-06-05 21:56:46:674
1.429;0.486;-9.903;-0.33554;0.40336;-0.25676;0.0;0.19298;-0.38596;127009;2020-06-05 21:56:46:774
1.308;0.468;-9.322;-0.53489;0.34078;0.30909;-0.19298;-0.45614;1.70175;127109;2020-06-05 21:56:46:874
1.449;0.021;-10.554;-0.02039;0.02182;-0.85805;-0.31579;-0.10526;2.96491;127209;2020-06-05 21:56:46:974
1.283;-0.292;-10.071;-0.57563;-0.33403;-0.44218;-0.92982;0.07018;4.42105;127309;2020-06-05 21:56:47:074
1.405;-0.691;-10.992;-0.12282;-0.73135;-1.30518;-0.84211;-0.35088;5.0;127409;2020-06-05 21:56:47:174
1.471;-0.918;-10.712;-0.20183;-0.95627;-1.04915;-0.92982;0.14035;5.22807;127509;2020-06-05 21:56:47:274
1.771;-0.875;-10.763;0.1068;-0.84368;-1.09864;-0.82456;-0.10526;4.96491;127609;2020-06-05 21:56:47:374
2.074;-0.834;-10.976;0.48668;-0.6243;-1.30093;-0.4386;0.10526;4.08772;127709;2020-06-05 21:56:47:474
2.405;-0.824;-10.797;0.64554;-0.48986;-1.15526;-0.5614;0.35088;3.1579;127809;2020-06-05 21:56:47:574
2.474;-0.555;-10.336;0.82262;-0.26394;-0.67377;-0.29825;-0.45614;1.57895;127909;2020-06-05 21:56:47:674
2.573;-0.442;-10.501;1.01337;-0.17779;-0.82277;-0.10526;0.17544;0.49123;128009;2020-06-05 21:56:47:774
2.383;-0.432;-9.798;0.61459;-0.19293;-0.15508;0.17544;-0.10526;-1.03509;128109;2020-06-05 21:56:47:874
2.165;-0.453;-9.832;0.43248;-0.13594;-0.18481;0.42105;-0.08772;-1.87719;128209;2020-06-05 21:56:47:974
1.926;-0.58;-9.328;0.20319;-0.19768;0.31856;0.49123;-0.40351;-2.80702;128309;2020-06-05 21:56:48:074
1.687;-0.572;-9.319;-0.07777;-0.34269;0.32483;0.24561;0.14035;-3.19298;128409;2020-06-05 21:56:48:174
1.43;-0.334;-8.56;-0.42818;-0.35586;1.06897;0.4386;-0.4386;-3.21053;128509;2020-06-05 21:56:48:274
1.441;-0.112;-9.098;-0.0167;-0.13679;0.59968;0.50877;-0.15789;-2.94737;128610;2020-06-05 21:56:48:375
1.388;-0.088;-8.76;-0.22993;-0.00896;0.91194;0.52632;0.15789;-2.22807;128709;2020-06-05 21:56:48:474
1.52;-0.065;-9.045;-0.16698;0.1164;0.61376;0.33333;-0.01754;-1.64912;128809;2020-06-05 21:56:48:574
1.544;0.1;-8.992;-0.0815;0.21363;0.67833;0.03509;-0.31579;-0.68421;128909;2020-06-05 21:56:48:674
1.735;0.168;-9.775;0.25262;0.15695;-0.08104;-0.08772;0.03509;-0.07018;129009;2020-06-05 21:56:48:774
1.722;0.126;-9.408;-0.10031;0.01656;0.22723;-0.15789;0.05263;0.68421;129109;2020-06-05 21:56:48:874
1.968;0.098;-10.273;0.32755;0.0908;-0.60453;-0.01754;-0.24561;1.07018;129209;2020-06-05 21:56:48:974
2.111;-0.092;-10.565;0.40237;0.04373;-0.9093;-0.12281;0.19298;1.2807;129309;2020-06-05 21:56:49:074
2.327;-0.19;-11.062;0.45173;-0.07131;-1.43705;-0.31579;0.15789;1.17544;129409;2020-06-05 21:56:49:174
2.338;-0.041;-10.74;0.38684;-0.02615;-1.12942;-0.19298;-0.2807;0.84211;129509;2020-06-05 21:56:49:274
2.529;-0.099;-11.46;0.76779;-0.07501;-1.81283;-0.07018;0.15789;0.38596;129609;2020-06-05 21:56:49:374
2.482;-0.082;-11.074;0.49304;-0.05478;-1.47121;0.01754;0.22807;-0.01754;129709;2020-06-05 21:56:49:474
2.46;-0.174;-11.195;0.49361;0.00358;-1.58916;0.26316;0.0;-0.61404;129809;2020-06-05 21:56:49:574
2.324;-0.257;-10.756;0.39083;-0.06296;-1.14374;0.14035;-0.19298;-0.91228;129909;2020-06-05 21:56:49:674
2.127;-0.007;-10.557;0.13398;-0.05783;-0.95514;-0.05263;0.36842;-1.08772;130009;2020-06-05 21:56:49:774
1.909;0.118;-9.743;-0.14477;-0.02634;-0.1549;0.19298;-0.15789;-0.94737;130109;2020-06-05 21:56:49:874
1.855;0.073;-9.967;0.12386;0.04649;-0.31439;0.19298;0.01754;-0.50877;130209;2020-06-05 21:56:49:974
1.691;0.098;-9.316;-0.19991;0.11518;0.30661;0.08772;0.17544;-0.07018;130309;2020-06-05 21:56:50:074
1.636;0.009;-9.17;-0.27343;0.10855;0.44845;-0.10526;0.05263;0.7193;130409;2020-06-05 21:56:50:174
1.521;-0.016;-8.802;-0.26003;0.05599;0.84129;-0.29825;-0.31579;1.29825;130509;2020-06-05 21:56:50:274
1.468;0.057;-9.003;-0.13337;0.02991;0.67199;-0.40351;0.17544;2.08772;130609;2020-06-05 21:56:50:374
1.416;-0.044;-8.587;-0.40639;-0.01173;1.04878;-0.29825;0.21053;2.52632;130709;2020-06-05 21:56:50:474
1.605;-0.426;-9.134;0.03262;-0.0894;0.53992;-0.26316;-0.17544;2.85965;130809;2020-06-05 21:56:50:574
1.709;-0.521;-9.207;0.17651;-0.13173;0.47134;-0.47368;0.08772;2.78947;130909;2020-06-05 21:56:50:674
1.971;-0.385;-9.585;0.33423;-0.10974;0.08017;-0.52632;0.31579;2.2807;131009;2020-06-05 21:56:50:774
2.092;-0.372;-9.353;0.34031;-0.1493;0.29337;-0.33333;-0.07018;1.70175;131109;2020-06-05 21:56:50:874
2.446;-0.363;-10.324;0.96115;-0.09655;-0.63407;-0.07018;-0.07018;0.52632;131208;2020-06-05 21:56:50:973
2.491;-0.343;-10.303;0.79974;-0.05254;-0.64766;0.12281;0.33333;-0.40351;131309;2020-06-05 21:56:51:074
2.528;-0.638;-10.688;0.68734;-0.24538;-1.06364;0.38596;-0.05263;-1.91228;131409;2020-06-05 21:56:51:174
2.381;-0.703;-10.708;0.59111;-0.38981;-1.07116;0.36842;-0.29825;-2.87719;131509;2020-06-05 21:56:51:274
2.1;-0.72;-10.953;0.21407;-0.61266;-1.33;0.59649;0.33333;-4.05263;131609;2020-06-05 21:56:51:374
1.843;-0.878;-10.667;-0.17149;-0.85539;-1.06952;0.82456;-0.03509;-4.54386;131710;2020-06-05 21:56:51:475
1.641;-0.724;-11.095;-0.20622;-0.80138;-1.46421;0.78947;0.22807;-4.84211;131809;2020-06-05 21:56:51:574
1.404;-0.612;-10.205;-0.62615;-0.72772;-0.61148;0.94737;0.08772;-4.61403;131910;2020-06-05 21:56:51:675
1.535;-0.334;-10.776;0.01445;-0.43578;-1.08848;0.4386;-0.12281;-3.80702;132009;2020-06-05 21:56:51:774
1.407;0.063;-10.021;-0.25093;-0.23923;-0.36024;0.19298;0.35088;-2.92982;132109;2020-06-05 21:56:51:874
1.441;0.496;-9.86;-0.01716;0.10333;-0.17032;0.19298;-0.17544;-0.98246;132209;2020-06-05 21:56:51:974
1.385;0.509;-9.554;-0.04008;0.15246;0.142;0.03509;-0.05263;0.33333;132309;2020-06-05 21:56:52:074
1.328;0.26;-9.767;-0.13634;0.03336;-0.07294;-0.24561;0.29825;2.33333;132409;2020-06-05 21:56:52:174
1.133;-0.105;-9.352;-0.60007;-0.27824;0.29874;-0.59649;0.17544;3.52632;132509;2020-06-05 21:56:52:274
0.997;-0.658;-9.738;-0.51239;-0.80571;-0.04933;-0.94737;-0.26316;4.98246;132609;2020-06-05 21:56:52:374
0.889;-0.804;-9.672;-0.59778;-0.95789;0.02007;-1.0;0.08772;5.63158;132709;2020-06-05 21:56:52:474
1.031;-1.154;-9.696;-0.40959;-1.06707;0.00387;-0.66667;-0.12281;6.03509;132809;2020-06-05 21:56:52:574
1.327;-1.394;-9.967;-0.09688;-1.05201;-0.2703;-0.64912;0.26316;5.82456;132909;2020-06-05 21:56:52:674
1.807;-1.362;-10.173;0.44074;-1.04057;-0.46731;-0.98246;0.08772;4.77193;133009;2020-06-05 21:56:52:774
2.096;-0.92;-10.003;0.69394;-0.85207;-0.29733;-0.89474;0.05263;3.7193;133109;2020-06-05 21:56:52:874
2.546;-0.574;-10.188;1.05463;-0.62284;-0.49554;-0.26316;0.14035;1.77193;133209;2020-06-05 21:56:52:974
2.652;-0.596;-9.971;1.06617;-0.52732;-0.29366;0.12281;-0.07018;0.31579;133309;2020-06-05 21:56:53:074
2.595;-0.832;-10.435;1.04649;-0.50148;-0.75702;0.47368;0.07018;-2.12281;133409;2020-06-05 21:56:53:174
2.279;-1.157;-10.027;0.55085;-0.82764;-0.37944;0.47368;-0.05263;-3.49123;133509;2020-06-05 21:56:53:274
1.792;-1.136;-10.302;0.31307;-1.09026;-0.60762;0.42105;-0.08772;-5.12281;133609;2020-06-05 21:56:53:374
1.338;-1.11;-9.838;-0.25339;-1.14987;-0.16142;0.85965;0.22807;-5.75439;133709;2020-06-05 21:56:53:474
1.021;-1.296;-9.98;-0.57172;-0.91657;-0.31099;1.2807;-0.14035;-6.05263;133809;2020-06-05 21:56:53:574
0.986;-1.26;-9.98;-0.80839;-0.77157;-0.35129;1.03509;0.17544;-5.85965;133909;2020-06-05 21:56:53:674
0.98;-0.598;-9.584;-0.856;-0.28384;0.04413;0.68421;-0.33333;-4.94737;134009;2020-06-05 21:56:53:774
1.118;-0.096;-9.729;-0.47293;0.01104;-0.05285;0.40351;-0.21053;-3.96491;134109;2020-06-05 21:56:53:874
1.257;0.383;-9.511;-0.41986;0.25742;0.15041;0.26316;0.22807;-2.10526;134209;2020-06-05 21:56:53:974
1.356;0.48;-9.54;-0.43124;0.31778;0.10105;0.15789;0.14035;-0.7193;134309;2020-06-05 21:56:54:074
1.444;0.411;-9.853;-0.12276;0.36243;-0.17243;-0.01754;-0.22807;1.31579;134409;2020-06-05 21:56:54:174
1.47;0.013;-10.282;-0.10601;0.03854;-0.60285;-0.35088;0.12281;2.52632;134509;2020-06-05 21:56:54:274
1.343;-0.183;-10.067;-0.48103;-0.27173;-0.43188;-0.91228;0.07018;3.94737;134609;2020-06-05 21:56:54:374
1.399;-0.563;-10.661;-0.12785;-0.64729;-0.97431;-0.73684;-0.40351;4.7193;134709;2020-06-05 21:56:54:474
1.49;-0.817;-10.746;-0.12573;-0.83896;-1.07339;-0.82456;0.24561;5.08772;134809;2020-06-05 21:56:54:574
1.734;-0.894;-10.707;0.19;-0.75115;-1.02371;-0.68421;-0.21053;4.94737;134909;2020-06-05 21:56:54:674
2.061;-0.931;-11.126;0.58274;-0.65386;-1.43537;-0.63158;0.42105;4.17544;135009;2020-06-05 21:56:54:774
2.26;-0.82;-10.392;0.55738;-0.64749;-0.73582;-0.78947;0.08772;3.33333;135109;2020-06-05 21:56:54:874
2.475;-0.469;-10.764;1.05701;-0.41509;-1.06056;-0.38596;-0.12281;1.89474;135209;2020-06-05 21:56:54:974
2.521;-0.384;-10.299;0.97677;-0.32126;-0.6149;-0.07018;0.15789;0.84211;135309;2020-06-05 21:56:55:074
2.446;-0.42;-10.0;0.77262;-0.26255;-0.33845;0.24561;0.0;-0.68421;135409;2020-06-05 21:56:55:174
2.22;-0.535;-9.73;0.61084;-0.19754;-0.06216;0.40351;-0.26316;-1.57895;135509;2020-06-05 21:56:55:274
2.099;-0.65;-9.856;0.57618;-0.3048;-0.17446;0.21053;0.03509;-2.64912;135609;2020-06-05 21:56:55:374
1.699;-0.453;-9.038;-0.06395;-0.41833;0.60882;0.19298;0.12281;-3.08772;135709;2020-06-05 21:56:55:474
1.527;-0.256;-8.925;-0.13896;-0.34839;0.73866;0.54386;-0.21053;-3.22807;135809;2020-06-05 21:56:55:574
1.444;-0.24;-9.033;-0.11834;-0.1363;0.64784;0.7193;0.01754;-3.03509;135909;2020-06-05 21:56:55:674
1.471;-0.295;-9.039;-0.24071;-0.04592;0.6139;0.49123;0.17544;-2.47368;136009;2020-06-05 21:56:55:774
1.5;-0.067;-8.913;-0.24054;0.065;0.73705;0.19298;-0.17544;-1.96491;136109;2020-06-05 21:56:55:874
1.568;0.165;-9.258;0.02417;0.12077;0.42627;-0.01754;-0.05263;-1.03509;136209;2020-06-05 21:56:55:974
1.656;0.223;-9.393;-0.02565;0.02815;0.26643;-0.01754;0.22807;-0.38596;136309;2020-06-05 21:56:56:074
1.728;0.227;-9.532;-0.07017;0.0468;0.1067;0.03509;0.01754;0.45614;136409;2020-06-05 21:56:56:174
1.929;0.027;-10.085;0.19279;0.06938;-0.43336;0.08772;-0.12281;0.91228;136509;2020-06-05 21:56:56:274
2.126;-0.201;-10.709;0.37631;-0.05268;-1.06084;-0.29825;0.31579;1.21053;136609;2020-06-05 21:56:56:374
2.177;-0.053;-10.564;0.20711;-0.12587;-0.95751;-0.50877;0.05263;1.21053;136709;2020-06-05 21:56:56:474
2.287;0.057;-10.919;0.45411;-0.09236;-1.28631;-0.15789;-0.15789;1.05263;136809;2020-06-05 21:56:56:574
2.44;-0.11;-11.109;0.56945;-0.13633;-1.48244;-0.01754;0.12281;0.77193;136909;2020-06-05 21:56:56:674
2.479;-0.101;-11.168;0.54918;-0.02376;-1.55341;0.08772;0.10526;0.24561;137009;2020-06-05 21:56:56:774
2.456;-0.254;-11.018;0.54822;-0.0538;-1.40079;0.12281;-0.17544;-0.15789;137109;2020-06-05 21:56:56:874
2.412;-0.232;-11.059;0.61159;-0.1373;-1.4195;-0.17544;0.03509;-0.64912;137209;2020-06-05 21:56:56:974
2.2;0.055;-10.504;0.3387;-0.06992;-0.87641;-0.01754;0.08772;-0.78947;137309;2020-06-05 21:56:57:074
2.021;0.083;-10.119;0.21258;0.00791;-0.48082;0.36842;-0.14035;-0.70175;137409;2020-06-05 21:56:57:174
1.911;-0.061;-9.842;0.19033;0.08348;-0.18856;0.26316;-0.08772;-0.54386;137509;2020-06-05 21:56:57:274
1.813;0.017;-9.635;0.01644;0.17134;0.00445;0.0;0.22807;-0.07018;137609;2020-06-05 21:56:57:374
1.679;-0.01;-9.14;-0.08018;0.07813;0.50717;-0.14035;-0.21053;0.35088;137709;2020-06-05 21:56:57:474
1.614;0.075;-9.101;0.05135;0.04379;0.5803;-0.33333;-0.10526;1.07018;137809;2020-06-05 21:56:57:574
1.486;0.174;-8.733;-0.15345;0.10508;0.9354;-0.19298;0.14035;1.57895;137909;2020-06-05 21:56:57:674
1.562;-0.099;-8.909;-0.13271;0.04931;0.74897;-0.08772;0.10526;2.17544;138009;2020-06-05 21:56:57:774
1.644;-0.404;-8.971;0.0385;-0.00926;0.69528;-0.26316;-0.10526;2.38596;138109;2020-06-05 21:56:57:874
1.752;-0.347;-9.329;0.25478;0.01205;0.35603;-0.52632;0.19298;2.38596;138209;2020-06-05 21:56:57:974
1.872;-0.278;-9.128;0.11043;-0.09652;0.51743;-0.52632;0.26316;2.12281;138309;2020-06-05 21:56:58:074
2.097;-0.289;-9.579;0.47815;-0.08832;0.09103;-0.14035;-0.22807;1.45614;138409;2020-06-05 21:56:58:174
2.347;-0.3;-10.065;0.7457;0.07307;-0.39716;0.05263;0.05263;0.80702;138509;2020-06-05 21:56:58:274
2.463;-0.434;-10.318;0.65971;0.05975;-0.69123;0.17544;0.24561;-0.42105;138609;2020-06-05 21:56:58:374
2.466;-0.577;-10.418;0.56383;-0.10906;-0.80898;0.17544;-0.14035;-1.33333;138709;2020-06-05 21:56:58:474
2.442;-0.488;-10.937;0.72064;-0.1748;-1.28769;0.22807;-0.03509;-2.66667;138809;2020-06-05 21:56:58:574
2.128;-0.571;-10.609;0.08394;-0.49499;-1.01804;0.50877;0.33333;-3.38596;138909;2020-06-05 21:56:58:674
1.98;-0.703;-10.83;-0.06382;-0.67047;-1.23875;0.80702;-0.08772;-4.12281;139009;2020-06-05 21:56:58:774
1.731;-0.635;-10.773;-0.26857;-0.64776;-1.17238;0.84211;0.01754;-4.35088;139109;2020-06-05 21:56:58:874
1.641;-0.617;-10.647;-0.27313;-0.6366;-1.02899;0.78947;-0.14035;-4.24561;139209;2020-06-05 21:56:58:974
1.57;-0.253;-10.482;-0.09553;-0.50771;-0.82118;0.2807;-0.07018;-3.63158;139309;2020-06-05 21:56:59:074
1.468;0.199;-10.063;-0.20685;-0.26445;-0.41155;0.26316;0.22807;-2.82456;139409;2020-06-05 21:56:59:174
1.472;0.436;-9.768;-0.02881;0.10516;-0.08252;0.47368;-0.19298;-1.07018;139509;2020-06-05 21:56:59:274
1.523;0.336;-9.902;0.05529;0.22189;-0.20648;0.08772;0.17544;0.38596;139609;2020-06-05 21:56:59:374
1.404;0.241;-9.481;-0.2378;0.14736;0.18679;-0.24561;0.14035;1.61404;139709;2020-06-05 21:56:59:474
1.249;-0.102;-9.568;-0.33954;-0.27102;0.10766;-0.70175;-0.07018;3.31579;139810;2020-06-05 21:56:59:575
1.091;-0.293;-9.48;-0.44479;-0.56122;0.20193;-0.84211;-0.15789;4.26316;139909;2020-06-05 21:56:59:674
1.011;-0.63;-9.595;-0.48225;-0.78091;0.09612;-0.61404;-0.03509;5.29825;140009;2020-06-05 21:56:59:774
1.109;-0.997;-9.645;-0.41213;-0.80978;0.04115;-0.52632;0.14035;5.61404;140109;2020-06-05 21:56:59:874
1.43;-1.367;-9.881;-0.0328;-0.89691;-0.19546;-0.89474;0.17544;5.35088;140209;2020-06-05 21:56:59:974
1.683;-1.201;-10.02;0.311;-0.90539;-0.3143;-1.07018;0.05263;4.77193;140309;2020-06-05 21:57:00:074
2.124;-0.688;-10.002;0.75389;-0.70394;-0.29154;-0.66667;0.03509;3.4386;140409;2020-06-05 21:57:00:174
2.363;-0.559;-9.812;0.90563;-0.50569;-0.11439;-0.15789;-0.03509;2.2807;140509;2020-06-05 21:57:00:274
2.675;-0.682;-10.321;1.25942;-0.25693;-0.62637;0.24561;0.03509;0.22807;140609;2020-06-05 21:57:00:374
2.64;-0.832;-10.276;1.11137;-0.27263;-0.60538;0.26316;0.05263;-1.19298;140709;2020-06-05 21:57:00:474
2.286;-0.927;-10.16;0.69967;-0.54231;-0.49015;0.24561;-0.26316;-3.36842;140809;2020-06-05 21:57:00:574
1.956;-0.859;-10.13;0.41169;-0.68246;-0.44732;0.4386;-0.12281;-4.42105;140909;2020-06-05 21:57:00:674
1.438;-1.118;-9.992;-0.38251;-0.91964;-0.35785;1.08772;0.33333;-5.40351;141009;2020-06-05 21:57:00:774
1.203;-1.283;-9.887;-0.70436;-0.90426;-0.27508;1.24561;-0.17544;-5.68421;141109;2020-06-05 21:57:00:874
1.076;-1.055;-9.961;-0.88419;-0.73966;-0.35743;0.84211;0.05263;-5.5614;141209;2020-06-05 21:57:00:974
1.021;-0.657;-9.525;-0.82811;-0.52324;0.10481;0.68421;-0.35088;-5.05263;141309;2020-06-05 21:57:01:074
1.223;-0.104;-9.89;-0.32801;-0.23004;-0.2076;0.33333;0.19298;-3.75439;141409;2020-06-05 21:57:01:174
1.224;0.278;-9.438;-0.52338;0.01989;0.20827;0.36842;0.33333;-2.59649;141509;2020-06-05 21:57:01:274
1.413;0.488;-9.678;-0.21491;0.35984;-0.00826;0.36842;-0.15789;-0.63158;141609;2020-06-05 21:57:01:374
1.484;0.363;-9.784;-0.08534;0.3823;-0.10375;0.10526;-0.05263;0.64912;141710;2020-06-05 21:57:01:475
1.503;0.075;-10.221;-0.16797;0.09297;-0.55777;-0.57895;0.38596;2.40351;141809;2020-06-05 21:57:01:574
1.333;-0.034;-9.783;-0.4763;-0.15541;-0.14546;-0.78947;-0.05263;3.38597;141909;2020-06-05 21:57:01:674
1.453;-0.448;-10.668;-0.02814;-0.53825;-0.97427;-0.64912;-0.07018;4.54386;142009;2020-06-05 21:57:01:774
1.428;-0.659;-10.327;-0.19762;-0.66183;-0.65602;-0.68421;0.14035;4.87719;142109;2020-06-05 21:57:01:874
1.758;-0.888;-10.91;0.31729;-0.6116;-1.21369;-0.52632;0.07018;4.80702;142209;2020-06-05 21:57:01:974
1.956;-1.031;-10.8;0.35274;-0.71281;-1.13052;-0.78947;0.40351;4.33333;142309;2020-06-05 21:57:02:074
2.225;-0.724;-10.656;0.76123;-0.69795;-0.95924;-0.84211;-0.29825;3.24561;142409;2020-06-05 21:57:02:174
2.366;-0.357;-10.469;0.95107;-0.49129;-0.76589;-0.45614;-0.01754;2.35088;142509;2020-06-05 21:57:02:274
2.505;-0.374;-10.349;0.9289;-0.32499;-0.66996;0.10526;0.22807;0.87719;142609;2020-06-05 21:57:02:374
2.446;-0.507;-9.942;0.77308;-0.22949;-0.28308;0.31579;-0.08772;-0.12281;142709;2020-06-05 21:57:02:474
2.339;-0.654;-10.091;0.80896;-0.20168;-0.41501;0.21053;-0.12281;-1.54386;142809;2020-06-05 21:57:02:574
2.105;-0.611;-9.668;0.41995;-0.32943;-0.01131;0.05263;0.10526;-2.31579;142909;2020-06-05 21:57:02:674
1.759;-0.298;-9.291;0.06433;-0.33583;0.36804;0.33333;-0.01754;-3.01754;143009;2020-06-05 21:57:02:774
1.569;-0.257;-9.015;-0.13565;-0.27248;0.64234;0.70175;0.0;-3.17544;143109;2020-06-05 21:57:02:874
1.529;-0.442;-9.219;-0.25207;-0.14891;0.4201;0.75439;0.15789;-3.03509;143209;2020-06-05 21:57:02:974
1.5;-0.424;-8.963;-0.44288;-0.10086;0.64383;0.36842;-0.12281;-2.64912;143309;2020-06-05 21:57:03:074
1.537;-0.017;-9.234;-0.14912;-0.0042;0.4266;0.07018;-0.29825;-2.19298;143409;2020-06-05 21:57:03:174
1.528;0.201;-9.136;-0.14802;-0.02588;0.5237;0.0;0.10526;-1.2807;143509;2020-06-05 21:57:03:274
1.63;0.282;-9.382;-0.12723;-0.03979;0.26056;0.10526;0.10526;-0.61404;143609;2020-06-05 21:57:03:374
1.701;0.253;-9.481;-0.13903;0.07215;0.14979;0.26316;-0.05263;0.2807;143709;2020-06-05 21:57:03:474
1.993;-0.104;-10.375;0.30802;0.03913;-0.71525;0.12281;-0.14035;0.75439;143809;2020-06-05 21:57:03:574
2.033;-0.201;-10.363;0.1448;-0.12637;-0.74014;-0.49123;0.19298;1.10526;143909;2020-06-05 21:57:03:674
2.126;0.08;-10.634;0.32007;-0.13179;-0.9974;-0.47368;-0.22807;1.22807;144009;2020-06-05 21:57:03:774
2.22;0.095;-10.8;0.46179;-0.13829;-1.15507;-0.05263;-0.03509;1.19298;144109;2020-06-05 21:57:03:874
2.399;-0.104;-11.126;0.61328;-0.08641;-1.48332;0.05263;0.01754;1.01754;144209;2020-06-05 21:57:03:974
2.436;-0.181;-11.025;0.53157;0.01079;-1.40696;0.07018;0.0;0.54386;144309;2020-06-05 21:57:04:074
2.496;-0.308;-11.224;0.75527;-0.1034;-1.57525;-0.14035;-0.21053;0.10526;144409;2020-06-05 21:57:04:174
2.346;-0.075;-10.745;0.58953;-0.13466;-1.09712;-0.24561;-0.01754;-0.36842;144509;2020-06-05 21:57:04:274
2.166;0.174;-10.466;0.43869;-0.0038;-0.81431;0.12281;-0.01754;-0.50877;144609;2020-06-05 21:57:04:374
2.079;-0.037;-10.142;0.34119;-9.8E-4;-0.49062;0.4386;-0.12281;-0.5614;144709;2020-06-05 21:57:04:474
1.998;-0.132;-10.066;0.30332;0.15387;-0.41112;0.22807;0.0;-0.49123;144809;2020-06-05 21:57:04:574
1.85;-0.077;-9.534;0.01682;0.15433;0.09701;-0.08772;-0.03509;-0.17544;144909;2020-06-05 21:57:04:674
1.75;0.049;-9.372;0.12743;0.04442;0.29948;-0.26316;-0.24561;0.14035;145009;2020-06-05 21:57:04:774
1.595;0.235;-8.948;-0.04569;0.06563;0.71894;-0.17544;0.03509;0.78947;145109;2020-06-05 21:57:04:874
1.586;0.1;-8.982;-0.11075;0.12218;0.67672;0.07018;0.05263;1.26316;145209;2020-06-05 21:57:04:974
1.612;-0.16;-8.858;-0.19482;0.12876;0.77644;-0.03509;0.05263;1.78947;145309;2020-06-05 21:57:05:074
1.703;-0.311;-9.191;0.03988;0.13087;0.46349;-0.29825;-0.08772;1.98246;145409;2020-06-05 21:57:05:174
1.744;-0.244;-9.2;-0.03412;0.07368;0.43887;-0.59649;0.2807;2.03509;145509;2020-06-05 21:57:05:274
1.855;-0.185;-9.188;0.07157;-0.03257;0.45392;-0.47368;-0.10526;1.91228;145609;2020-06-05 21:57:05:374
2.042;-0.152;-9.525;0.32608;0.07764;0.12763;0.0;-0.01754;1.38596;145709;2020-06-05 21:57:05:474
2.329;-0.363;-10.132;0.50997;0.18089;-0.51089;0.15789;0.15789;0.84211;145809;2020-06-05 21:57:05:574
2.395;-0.526;-10.084;0.37203;0.11888;-0.50996;0.05263;0.01754;-0.24561;145909;2020-06-05 21:57:05:674
2.481;-0.446;-10.63;0.63172;0.01714;-1.01043;-0.01754;-0.33333;-1.08772;146009;2020-06-05 21:57:05:774
2.423;-0.339;-10.721;0.52635;-0.14396;-1.10148;0.12281;0.15789;-2.26316;146109;2020-06-05 21:57:05:874
2.199;-0.402;-10.69;0.15088;-0.40363;-1.09961;0.52632;0.08772;-2.91228;146209;2020-06-05 21:57:05:974
2.042;-0.549;-10.727;-0.02396;-0.50111;-1.14056;0.87719;-0.10526;-3.63158;146309;2020-06-05 21:57:06:074
1.899;-0.676;-10.929;-0.0339;-0.5389;-1.3157;0.82456;-0.15789;-3.91228;146409;2020-06-05 21:57:06:174
1.765;-0.641;-10.642;-0.12864;-0.64081;-1.01991;0.42105;-0.14035;-3.89474;146509;2020-06-05 21:57:06:274
1.623;-0.045;-10.519;-0.01051;-0.4209;-0.85666;0.26316;-0.10526;-3.54386;146609;2020-06-05 21:57:06:374
1.49;0.268;-9.954;-0.17515;-0.16996;-0.29968;0.59649;0.05263;-2.47368;146709;2020-06-05 21:57:06:474
1.589;0.246;-10.053;0.08356;0.19826;-0.36271;0.64912;-0.10526;-1.52632;146809;2020-06-05 21:57:06:574
1.593;0.196;-9.853;-0.01472;0.29391;-0.17953;0.01754;0.10526;0.14035;146909;2020-06-05 21:57:06:674
1.482;0.18;-9.726;-0.04625;0.13023;-0.03929;-0.35088;-0.14035;1.24561;147009;2020-06-05 21:57:06:774
1.321;0.112;-9.447;-0.21984;-0.14302;0.23449;-0.7193;-0.07018;2.84211;147109;2020-06-05 21:57:06:874
1.156;-0.099;-9.484;-0.31403;-0.45397;0.20535;-0.59649;-0.19298;3.80702;147209;2020-06-05 21:57:06:974
1.14;-0.439;-9.505;-0.38789;-0.55575;0.18119;-0.38596;0.08772;4.85965;147308;2020-06-05 21:57:07:073
1.276;-1.076;-9.748;-0.31945;-0.70891;-0.07897;-0.59649;0.22807;5.15789;147409;2020-06-05 21:57:07:174
1.389;-1.133;-9.783;-0.18466;-0.74107;-0.11137;-1.03509;0.08772;5.0;147509;2020-06-05 21:57:07:274
1.723;-0.871;-9.89;0.26909;-0.72768;-0.19279;-1.0;0.0;4.5614;147609;2020-06-05 21:57:07:374
1.976;-0.654;-9.72;0.47861;-0.55094;-0.02889;-0.42105;-0.05263;3.42105;147709;2020-06-05 21:57:07:474
