sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.155;-1.321;-10.281;-0.6927;-1.1195;-0.6521;0.9123;0.0175;-6.0;195605;2020-06-05 22:11:43:796
1.017;-0.847;-10.029;-0.7942;-0.8895;-0.3911;0.8596;-0.1404;-5.6667;195705;2020-06-05 22:11:43:896
1.088;-0.549;-10.024;-0.5241;-0.6809;-0.3517;0.5965;-0.193;-4.5088;195805;2020-06-05 22:11:43:996
1.303;-0.019;-9.999;-0.1597;-0.2963;-0.306;0.3333;0.1404;-3.4737;195905;2020-06-05 22:11:44:096
1.377;0.424;-9.966;-0.0548;0.0362;-0.2722;0.2456;0.0351;-1.5789;196005;2020-06-05 22:11:44:196
1.47;0.587;-9.967;0.215;0.304;-0.2451;0.2807;-0.3509;-0.193;196105;2020-06-05 22:11:44:296
1.573;0.319;-10.352;0.3839;0.1906;-0.6185;-0.2105;0.2105;1.7544;196205;2020-06-05 22:11:44:396
1.391;0.033;-10.144;-0.1048;-0.1678;-0.4542;-0.614;0.2105;2.9474;196304;2020-06-05 22:11:44:495
1.294;-0.207;-10.23;-0.1754;-0.5173;-0.539;-0.7544;-0.2281;4.4211;196405;2020-06-05 22:11:44:596
1.216;-0.69;-10.287;-0.3943;-1.0939;-0.6219;-0.9123;0.1053;5.0877;196505;2020-06-05 22:11:44:696
1.23;-0.82;-10.312;-0.4298;-1.1294;-0.6518;-0.5965;-0.2105;5.614;196605;2020-06-05 22:11:44:796
1.517;-1.175;-10.628;-0.1025;-1.0103;-0.9574;-0.5263;0.1579;5.5439;196705;2020-06-05 22:11:44:896
1.744;-1.312;-10.327;-0.0372;-0.9402;-0.6906;-0.9474;0.0877;4.8246;196805;2020-06-05 22:11:44:996
1.968;-1.069;-10.363;0.4526;-0.7732;-0.6787;-0.8421;-0.386;4.0877;196905;2020-06-05 22:11:45:096
2.245;-0.63;-9.981;0.8066;-0.6301;-0.2804;-0.5263;0.0175;2.4912;197005;2020-06-05 22:11:45:196
2.412;-0.442;-9.889;1.015;-0.4527;-0.1824;-0.0702;-0.1404;1.4035;197105;2020-06-05 22:11:45:296
2.482;-0.614;-9.889;1.1549;-0.3416;-0.1764;0.2807;0.0175;-0.3158;197205;2020-06-05 22:11:45:396
2.351;-0.762;-9.619;0.9705;-0.3625;0.0818;0.1754;-0.1579;-1.4211;197305;2020-06-05 22:11:45:496
2.019;-0.652;-9.204;0.5532;-0.4249;0.4898;0.1754;-0.0877;-2.8246;197405;2020-06-05 22:11:45:596
1.823;-0.539;-9.27;0.4965;-0.4278;0.4459;0.4211;-0.2982;-3.4737;197505;2020-06-05 22:11:45:696
1.549;-0.627;-9.325;0.1786;-0.4226;0.3833;0.7544;0.3509;-4.0351;197605;2020-06-05 22:11:45:796
1.386;-0.741;-8.97;-0.3422;-0.392;0.6769;0.9123;0.0526;-4.1228;197705;2020-06-05 22:11:45:896
1.398;-0.652;-9.344;-0.3669;-0.2119;0.2925;0.5789;-0.2281;-3.9123;197805;2020-06-05 22:11:45:996
1.412;-0.375;-9.48;-0.2919;-0.0877;0.1732;0.2982;-0.0702;-3.5263;197905;2020-06-05 22:11:46:096
1.49;-0.093;-9.504;-0.2285;-0.2273;0.15;0.0702;0.0175;-2.6667;198005;2020-06-05 22:11:46:196
1.544;0.173;-9.532;-0.161;-0.2357;0.1166;0.0877;0.0;-1.9474;198105;2020-06-05 22:11:46:296
1.68;0.378;-9.943;0.078;-0.057;-0.2779;0.386;0.0526;-0.7719;198205;2020-06-05 22:11:46:396
1.897;0.063;-10.441;0.3423;-0.1507;-0.7607;0.2105;-0.0175;-0.0175;198305;2020-06-05 22:11:46:496
1.993;0.029;-10.551;0.3205;-0.2142;-0.8911;-0.386;-0.0351;0.7719;198405;2020-06-05 22:11:46:596
2.007;0.164;-10.744;0.3595;-0.2841;-1.0871;-0.4386;-0.1053;1.2281;198505;2020-06-05 22:11:46:696
2.1;0.104;-11.077;0.4798;-0.4889;-1.4233;-0.2982;0.1228;1.7193;198605;2020-06-05 22:11:46:796
2.116;0.073;-10.809;0.3908;-0.4498;-1.1695;-0.0877;-0.1579;1.8947;198705;2020-06-05 22:11:46:896
2.253;-0.215;-11.044;0.4558;-0.3465;-1.4043;-0.0351;0.1053;1.9298;198805;2020-06-05 22:11:46:996
2.297;-0.398;-11.087;0.4531;-0.3588;-1.4553;-0.3509;0.0526;1.7895;198905;2020-06-05 22:11:47:096
2.183;-0.075;-10.603;0.4209;-0.2194;-0.957;-0.4737;-0.2105;1.5614;199005;2020-06-05 22:11:47:196
2.12;0.031;-10.37;0.4617;-0.1685;-0.7066;-0.1404;-0.0877;1.4561;199105;2020-06-05 22:11:47:296
2.053;-0.114;-9.876;0.3378;-0.0647;-0.2206;0.0877;0.0;1.2632;199205;2020-06-05 22:11:47:396
2.031;-0.203;-9.789;0.4165;0.0965;-0.1208;0.1228;-0.2105;1.1228;199305;2020-06-05 22:11:47:496
2.004;-0.354;-9.632;0.4806;0.1693;0.0415;-0.1754;0.1228;0.9298;199405;2020-06-05 22:11:47:596
1.873;-0.24;-9.105;0.3058;0.1706;0.5669;-0.386;-0.1228;0.8246;199505;2020-06-05 22:11:47:696
1.766;0.051;-8.821;0.4157;0.232;0.8906;-0.0877;-0.1754;0.7719;199605;2020-06-05 22:11:47:796
1.824;-0.068;-8.982;0.5636;0.1921;0.7398;0.1053;0.0702;0.7368;199705;2020-06-05 22:11:47:896
1.817;-0.208;-8.775;0.3668;0.2919;0.9109;0.1228;0.1053;0.5789;199805;2020-06-05 22:11:47:996
1.884;-0.274;-8.9;0.4206;0.3665;0.7757;0.0702;-0.1053;0.4035;199905;2020-06-05 22:11:48:096
2.024;-0.389;-9.331;0.5756;0.2127;0.3494;-0.2982;0.193;0.0;200005;2020-06-05 22:11:48:196
1.99;-0.162;-9.189;0.4173;0.1855;0.4845;-0.2456;0.0526;-0.2807;200105;2020-06-05 22:11:48:296
2.054;-0.029;-9.437;0.3336;0.1391;0.2161;0.2456;0.0175;-0.7544;200205;2020-06-05 22:11:48:396
2.17;-0.262;-9.955;0.4009;0.0434;-0.3141;0.4211;0.0526;-1.1404;200305;2020-06-05 22:11:48:496
2.232;-0.446;-10.393;0.2143;-0.0174;-0.8057;0.2982;0.2982;-1.8246;200405;2020-06-05 22:11:48:596
2.199;-0.484;-10.33;0.0289;-0.1822;-0.7712;0.2281;-0.2281;-2.2632;200505;2020-06-05 22:11:48:696
2.182;-0.33;-10.819;0.2289;-0.4825;-1.21;0.0877;-0.0351;-2.7719;200605;2020-06-05 22:11:48:796
2.071;-0.142;-10.828;0.094;-0.595;-1.2334;0.4386;0.3158;-2.9649;200705;2020-06-05 22:11:48:896
2.008;-0.249;-10.983;0.0915;-0.6692;-1.3746;0.7368;-0.0702;-2.9474;200805;2020-06-05 22:11:48:996
1.964;-0.239;-10.902;0.2293;-0.5314;-1.2544;0.614;-0.2105;-2.7895;200905;2020-06-05 22:11:49:096
1.901;-0.125;-10.63;0.2399;-0.387;-0.9686;0.2632;-0.0351;-2.2281;201005;2020-06-05 22:11:49:196
1.889;0.083;-10.698;0.3842;-0.2954;-1.0149;0.0175;-0.1053;-1.6491;201105;2020-06-05 22:11:49:296
1.69;0.554;-10.178;0.2706;0.02;-0.4893;0.1754;0.0702;-0.4386;201205;2020-06-05 22:11:49:396
1.654;0.429;-9.926;0.1531;0.0754;-0.2413;0.3333;0.0;0.4912;201305;2020-06-05 22:11:49:496
1.63;0.009;-9.947;0.0254;0.0452;-0.2726;-0.1579;0.1579;1.8246;201405;2020-06-05 22:11:49:596
1.477;-0.043;-9.689;-0.1167;0.048;-0.0131;-0.4561;-0.1228;2.7018;201505;2020-06-05 22:11:49:696
1.306;-0.249;-9.529;-0.3148;-0.2419;0.1428;-0.7368;0.1228;3.807;201605;2020-06-05 22:11:49:796
1.199;-0.398;-9.261;-0.4726;-0.4209;0.4021;-0.7018;-0.1404;4.3684;201705;2020-06-05 22:11:49:896
1.301;-0.737;-9.61;0.0264;-0.5251;0.1112;-0.3684;-0.0351;4.8246;201805;2020-06-05 22:11:49:996
1.412;-0.942;-9.547;0.1023;-0.5257;0.1629;-0.5439;0.4211;4.7544;201905;2020-06-05 22:11:50:096
1.699;-0.999;-9.49;0.3917;-0.5518;0.2188;-0.6842;-0.0351;4.0877;202005;2020-06-05 22:11:50:196
1.946;-0.877;-9.651;0.6903;-0.5432;0.0692;-0.7193;0.1053;3.3333;202105;2020-06-05 22:11:50:296
2.229;-0.488;-9.49;0.8815;-0.4115;0.2233;-0.3684;-0.1053;1.8947;202205;2020-06-05 22:11:50:396
2.409;-0.307;-9.754;1.1267;-0.1864;-0.0323;0.1404;0.0351;0.7895;202305;2020-06-05 22:11:50:496
2.47;-0.741;-9.749;0.9328;-0.2049;-0.0784;0.5263;-0.0526;-1.0526;202405;2020-06-05 22:11:50:596
2.449;-0.902;-10.178;0.8775;-0.1809;-0.525;0.386;-0.0526;-2.2982;202505;2020-06-05 22:11:50:696
2.102;-0.934;-10.057;0.3299;-0.3763;-0.4279;0.4211;-0.0526;-3.9298;202605;2020-06-05 22:11:50:796
1.828;-0.993;-10.152;5.0E-4;-0.6641;-0.5227;0.5789;-0.1228;-4.7368;202705;2020-06-05 22:11:50:896
1.443;-1.076;-10.205;-0.639;-1.1096;-0.622;0.9298;0.3684;-5.4561;202805;2020-06-05 22:11:50:996
1.246;-1.126;-10.022;-0.9361;-1.2775;-0.4624;1.1404;-0.0877;-5.5614;202905;2020-06-05 22:11:51:096
1.235;-0.889;-10.363;-0.4986;-1.119;-0.7135;0.7719;-0.1579;-5.2456;203005;2020-06-05 22:11:51:196
1.253;-0.567;-10.241;-0.2765;-0.9049;-0.5603;0.5439;0.0;-4.6667;203105;2020-06-05 22:11:51:296
1.341;0.061;-10.075;0.108;-0.4131;-0.3577;0.3333;-0.0877;-3.1754;203205;2020-06-05 22:11:51:396
1.4;0.46;-10.016;0.1938;-0.0176;-0.2955;0.386;0.3158;-2.0;203305;2020-06-05 22:11:51:496
1.54;0.447;-10.109;0.2623;0.3301;-0.3866;0.4211;-0.0526;-0.0526;203405;2020-06-05 22:11:51:596
1.631;0.178;-10.273;0.3561;0.2986;-0.5503;-0.0526;0.1053;1.1579;203505;2020-06-05 22:11:51:696
1.441;0.095;-10.061;0.0257;0.0621;-0.3571;-0.7018;-0.0351;2.8421;203605;2020-06-05 22:11:51:796
1.356;-0.028;-10.314;-0.0631;-0.2582;-0.6133;-0.7544;0.0702;3.8421;203705;2020-06-05 22:11:51:896
1.261;-0.501;-10.191;-0.2234;-0.7386;-0.5003;-0.5789;-0.193;4.9474;203805;2020-06-05 22:11:51:996
1.325;-0.828;-10.3;-0.0915;-0.8647;-0.5963;-0.4737;-0.1053;5.3158;203905;2020-06-05 22:11:52:096
1.517;-1.136;-10.51;0.0811;-0.8732;-0.8126;-0.7193;0.3509;5.2807;204005;2020-06-05 22:11:52:196
1.638;-1.164;-10.284;0.0822;-0.8929;-0.6053;-0.9298;0.1404;4.8772;204105;2020-06-05 22:11:52:296
2.008;-0.951;-10.337;0.6027;-0.8941;-0.6317;-0.8421;-0.1228;3.8772;204205;2020-06-05 22:11:52:396
2.181;-0.642;-10.083;0.8342;-0.7633;-0.37;-0.5439;-0.1228;2.9825;204305;2020-06-05 22:11:52:496
2.401;-0.396;-9.868;1.0364;-0.3804;-0.1568;0.193;0.0702;1.2982;204405;2020-06-05 22:11:52:596
2.474;-0.665;-9.859;0.9744;-0.3369;-0.1732;0.2807;0.0351;-0.1053;204505;2020-06-05 22:11:52:696
2.388;-0.749;-9.866;0.9736;-0.2244;-0.1761;0.1404;-0.3333;-1.2281;204605;2020-06-05 22:11:52:796
2.152;-0.573;-9.507;0.6813;-0.1992;0.1815;0.193;0.0877;-2.6491;204705;2020-06-05 22:11:52:896
1.822;-0.587;-9.281;0.1892;-0.3979;0.3869;0.4737;-0.0351;-3.3333;204805;2020-06-05 22:11:52:996
1.648;-0.614;-9.461;-0.0422;-0.4117;0.1968;0.807;0.2807;-3.9474;204905;2020-06-05 22:11:53:096
1.426;-0.753;-9.196;-0.6347;-0.4097;0.3856;1.0;0.0877;-4.0702;205005;2020-06-05 22:11:53:196
1.444;-0.805;-9.44;-0.544;-0.4491;0.1564;0.4561;-0.3509;-3.9649;205105;2020-06-05 22:11:53:296
1.43;-0.374;-9.395;-0.4024;-0.4919;0.2382;0.0877;0.0526;-3.6491;205205;2020-06-05 22:11:53:396
1.419;-0.005;-9.35;-0.3444;-0.5219;0.2829;0.2105;-0.0702;-2.7719;205305;2020-06-05 22:11:53:496
1.567;0.317;-9.814;0.1019;-0.3363;-0.1394;0.386;-0.0526;-2.0351;205405;2020-06-05 22:11:53:596
1.635;0.304;-9.745;0.0869;-0.1407;-0.0715;0.5789;0.0351;-0.8596;205505;2020-06-05 22:11:53:696
1.902;-0.068;-10.381;0.333;-0.1031;-0.7007;0.1754;0.0;-0.0877;205605;2020-06-05 22:11:53:796
1.97;0.005;-10.628;0.4732;-0.0983;-0.9368;-0.4737;-0.0526;0.7719;205705;2020-06-05 22:11:53:896
1.932;0.317;-10.599;0.458;-0.1561;-0.9153;-0.4211;-0.0702;1.2807;205805;2020-06-05 22:11:53:996
1.984;0.238;-10.595;0.4053;-0.2538;-0.9288;-0.0175;-0.1228;1.8947;205905;2020-06-05 22:11:54:096
2.154;-0.104;-11.071;0.6497;-0.188;-1.3808;0.0702;-0.0702;2.1053;206005;2020-06-05 22:11:54:196
2.223;-0.316;-11.046;0.6858;-0.1342;-1.3623;-0.2281;0.1754;2.1228;206105;2020-06-05 22:11:54:296
2.205;-0.355;-10.765;0.5327;-0.1861;-1.1035;-0.5439;0.0526;1.9825;206205;2020-06-05 22:11:54:396
2.158;-0.125;-10.611;0.622;-0.1706;-0.9255;-0.4386;-0.3158;1.7719;206305;2020-06-05 22:11:54:496
2.134;0.025;-10.463;0.8266;-0.0916;-0.7446;-0.1053;-0.0175;1.5965;206405;2020-06-05 22:11:54:596
2.102;-0.105;-9.996;0.6276;-0.0117;-0.3013;0.2105;0.0526;1.3158;206505;2020-06-05 22:11:54:696
2.097;-0.395;-9.841;0.624;0.1291;-0.1598;0.1053;-0.0702;1.0877;206605;2020-06-05 22:11:54:796
2.077;-0.399;-9.792;0.6955;0.1636;-0.0995;-0.3684;0.0351;0.7368;206705;2020-06-05 22:11:54:896
1.901;-0.076;-9.247;0.4481;0.1296;0.4493;-0.4035;0.1053;0.5614;206805;2020-06-05 22:11:54:996
1.796;0.057;-8.791;0.2962;0.1513;0.8998;0.1053;-0.1754;0.4737;206905;2020-06-05 22:11:55:096
1.847;-0.09;-9.004;0.4326;0.2808;0.693;0.2807;0.0702;0.386;207005;2020-06-05 22:11:55:196
1.884;-0.259;-9.073;0.3063;0.3708;0.5854;0.1754;0.3158;0.2105;207105;2020-06-05 22:11:55:296
1.925;-0.402;-9.025;0.122;0.3495;0.5851;-0.0526;0.0;0.0526;207205;2020-06-05 22:11:55:396
1.935;-0.29;-9.119;0.1627;0.2637;0.5103;-0.3509;-0.1228;-0.2281;207305;2020-06-05 22:11:55:496
1.971;0.019;-9.371;0.1738;0.1511;0.2687;-0.193;0.2105;-0.4211;207405;2020-06-05 22:11:55:596
1.969;-0.015;-9.319;-0.0409;0.0625;0.2792;0.3509;0.0877;-0.7368;207505;2020-06-05 22:11:55:696
2.132;-0.289;-9.907;0.0882;0.034;-0.3211;0.4561;-0.1053;-1.0351;207606;2020-06-05 22:11:55:797
2.233;-0.439;-10.333;0.1573;-0.0452;-0.7566;0.1754;0.0526;-1.5789;207706;2020-06-05 22:11:55:897
2.236;-0.426;-10.526;0.1472;-0.4531;-0.9444;-0.0351;-0.1053;-1.9474;207805;2020-06-05 22:11:55:996
2.153;-0.126;-10.516;0.1671;-0.4572;-0.9182;0.1404;-0.0526;-2.3509;207905;2020-06-05 22:11:56:096
2.073;0.034;-10.707;0.2319;-0.4896;-1.089;0.6316;0.0877;-2.4386;208005;2020-06-05 22:11:56:196
2.081;-0.277;-10.885;0.2502;-0.5219;-1.2539;0.7895;-0.0702;-2.4561;208106;2020-06-05 22:11:56:297
2.081;-0.269;-11.056;0.3792;-0.2552;-1.3981;0.4561;-0.0702;-2.386;208205;2020-06-05 22:11:56:396
1.974;-0.079;-10.719;0.3411;-0.15;-1.0495;0.1228;-0.193;-1.9298;208305;2020-06-05 22:11:56:496
1.885;0.246;-10.531;0.4165;-0.0258;-0.8387;0.0702;0.0;-1.4386;208405;2020-06-05 22:11:56:596
1.787;0.457;-10.281;0.2325;0.1725;-0.6025;0.3333;0.193;-0.386;208505;2020-06-05 22:11:56:696
1.772;0.231;-10.197;0.1466;0.3575;-0.5268;0.4211;-0.0526;0.386;208605;2020-06-05 22:11:56:796
1.752;-0.063;-10.067;0.1254;0.3356;-0.4044;-0.2105;0.0526;1.5263;208705;2020-06-05 22:11:56:896
1.547;-0.032;-9.73;-0.122;0.2385;-0.0702;-0.6842;0.193;2.2632;208805;2020-06-05 22:11:56:996
1.392;-0.01;-9.494;-0.254;0.0512;0.1733;-0.6316;-0.1053;3.3158;208905;2020-06-05 22:11:57:096
1.346;-0.32;-9.445;-0.1547;-0.2552;0.2459;-0.4912;-0.0702;3.8596;209005;2020-06-05 22:11:57:196
1.343;-0.501;-9.299;-0.1054;-0.266;0.3973;-0.3158;0.0;4.3158;209105;2020-06-05 22:11:57:296
1.547;-0.776;-9.592;0.1457;-0.2222;0.0982;-0.4386;0.3684;4.2982;209205;2020-06-05 22:11:57:396
1.661;-0.888;-9.403;0.0916;-0.3241;0.2608;-0.807;0.1579;3.7193;209305;2020-06-05 22:11:57:496
1.986;-0.641;-9.634;0.6375;-0.3021;0.0736;-0.6667;-0.2632;3.1228;209405;2020-06-05 22:11:57:596
2.133;-0.377;-9.514;0.7865;-0.1533;0.1972;-0.1754;0.1053;1.8947;209505;2020-06-05 22:11:57:696
2.341;-0.349;-9.639;0.8348;0.0453;0.0433;0.2807;0.2281;0.7719;209605;2020-06-05 22:11:57:796
2.48;-0.738;-9.938;0.7991;0.1319;-0.3157;0.4211;-0.0351;-0.7719;209705;2020-06-05 22:11:57:896
2.449;-0.875;-10.129;0.7602;0.1004;-0.5182;0.2105;-0.2105;-1.9474;209806;2020-06-05 22:11:57:997
2.146;-0.81;-9.93;0.1532;-0.2735;-0.343;0.1754;0.0877;-3.4912;209905;2020-06-05 22:11:58:096
1.914;-0.735;-10.085;-0.1348;-0.5741;-0.4961;0.4912;-0.1228;-4.2456;210005;2020-06-05 22:11:58:196
1.586;-0.859;-10.239;-0.4831;-0.9602;-0.6536;1.0351;0.2281;-4.9474;210105;2020-06-05 22:11:58:296
1.416;-1.071;-10.12;-0.7189;-1.1474;-0.5489;1.1579;-0.0702;-5.1404;210205;2020-06-05 22:11:58:396
1.383;-0.867;-10.439;-0.3134;-1.027;-0.7815;0.5789;-0.2982;-4.9649;210305;2020-06-05 22:11:58:496
1.308;-0.383;-10.176;-0.1591;-0.7812;-0.4879;0.4737;0.0526;-4.4561;210405;2020-06-05 22:11:58:596
1.379;0.082;-10.148;0.0733;-0.2603;-0.4347;0.614;0.0702;-3.0877;210505;2020-06-05 22:11:58:696
1.476;0.282;-10.095;0.0954;0.1281;-0.3872;0.5965;0.2281;-2.0351;210605;2020-06-05 22:11:58:796
1.579;0.317;-9.908;0.0011;0.5278;-0.2314;0.3684;-0.1053;-0.2632;210705;2020-06-05 22:11:58:896
1.679;0.147;-10.342;0.2132;0.5099;-0.6523;-0.1579;0.0;0.8596;210805;2020-06-05 22:11:58:996
1.466;0.211;-10.064;-0.0861;0.2768;-0.3812;-0.7368;0.0702;2.4737;210905;2020-06-05 22:11:59:096
1.343;0.193;-9.887;-0.2223;0.0716;-0.2068;-0.5439;-0.1228;3.4912;211005;2020-06-05 22:11:59:196
1.376;-0.463;-10.254;-0.0942;-0.3428;-0.5589;-0.4035;0.0526;4.5965;211105;2020-06-05 22:11:59:296
1.4;-0.845;-10.307;-0.0175;-0.5293;-0.6085;-0.614;0.0351;4.9649;211205;2020-06-05 22:11:59:396
1.522;-0.964;-10.452;0.2137;-0.6506;-0.7381;-0.8596;0.2807;5.0175;211305;2020-06-05 22:11:59:496
1.611;-0.938;-10.174;0.1099;-0.7764;-0.4843;-0.9649;0.2807;4.7018;211405;2020-06-05 22:11:59:596
1.926;-0.793;-10.097;0.5186;-0.7875;-0.3919;-0.5965;-0.3509;3.8596;211505;2020-06-05 22:11:59:696
2.195;-0.636;-10.297;0.9798;-0.6093;-0.566;-0.2982;0.0526;3.0526;211605;2020-06-05 22:11:59:796
2.387;-0.521;-9.863;0.8923;-0.2376;-0.1751;0.1228;0.2105;1.4386;211705;2020-06-05 22:11:59:896
2.423;-0.677;-9.761;0.8076;-0.1345;-0.1035;0.193;-0.0351;0.3509;211805;2020-06-05 22:11:59:996
2.425;-0.714;-9.914;0.9642;-0.068;-0.2383;-0.0175;-0.1404;-1.2807;211905;2020-06-05 22:12:00:096
2.156;-0.456;-9.631;0.4983;-0.0703;0.0268;0.1228;0.3684;-2.2105;212005;2020-06-05 22:12:00:196
1.877;-0.548;-9.075;-0.0866;-0.2613;0.5288;0.7018;-0.2982;-3.2281;212105;2020-06-05 22:12:00:296
1.721;-0.65;-9.671;-0.1217;-0.2787;-0.0462;0.7544;0.0;-3.7193;212205;2020-06-05 22:12:00:396
1.534;-0.792;-9.346;-0.5962;-0.4113;0.2189;0.7719;0.0;-4.0175;212305;2020-06-05 22:12:00:496
1.497;-0.705;-9.556;-0.4565;-0.5892;0.0534;0.4035;-0.5439;-4.0;212405;2020-06-05 22:12:00:596
1.454;-0.281;-9.607;-0.2672;-0.5697;0.0431;0.1579;0.2807;-3.5439;212505;2020-06-05 22:12:00:696
1.393;0.082;-9.273;-0.2905;-0.5021;0.3704;0.5789;-0.0702;-2.9298;212605;2020-06-05 22:12:00:796
1.574;0.057;-9.889;0.1196;-0.3079;-0.1977;0.5965;0.1228;-1.9298;212705;2020-06-05 22:12:00:896
1.691;0.153;-9.875;0.13;0.1457;-0.1934;0.4912;0.1228;-1.193;212805;2020-06-05 22:12:00:996
1.836;0.007;-10.164;0.2699;0.1806;-0.4848;-0.0351;-0.1754;-0.0526;212905;2020-06-05 22:12:01:096
1.891;0.181;-10.418;0.4563;0.1481;-0.7169;-0.4211;-0.0526;0.5439;213005;2020-06-05 22:12:01:196
1.851;0.446;-10.452;0.4067;0.2249;-0.7548;-0.1053;0.1228;1.4386;213105;2020-06-05 22:12:01:296
2.025;-0.007;-10.714;0.481;0.0555;-1.0299;0.1053;-0.0526;1.9474;213205;2020-06-05 22:12:01:396
2.121;-0.258;-10.946;0.6444;0.0802;-1.2571;-0.1228;-0.0175;2.1404;213305;2020-06-05 22:12:01:496
2.157;-0.234;-10.977;0.7316;0.1423;-1.2818;-0.4737;0.1754;2.193;213405;2020-06-05 22:12:01:596
2.169;-0.24;-10.832;0.6468;-0.02;-1.1467;-0.5789;0.1228;2.1053;213505;2020-06-05 22:12:01:696
2.122;-0.09;-10.457;0.763;-0.0855;-0.745;-0.2807;-0.386;1.9123;213605;2020-06-05 22:12:01:796
2.156;-0.027;-10.558;0.9529;0.0351;-0.8256;0.0;0.1228;1.7193;213705;2020-06-05 22:12:01:896
2.147;-0.305;-10.089;0.5916;0.069;-0.4137;0.0351;0.2807;1.3333;213805;2020-06-05 22:12:01:996
2.129;-0.404;-9.851;0.5289;0.1096;-0.1894;-0.1228;-0.1579;1.0526;213905;2020-06-05 22:12:02:096
2.054;-0.18;-9.736;0.6481;0.1915;-0.0378;-0.3509;0.0702;0.6316;214005;2020-06-05 22:12:02:196
1.968;-0.029;-9.422;0.3733;0.1359;0.2527;-0.2632;0.4211;0.4737;214105;2020-06-05 22:12:02:296
1.848;-0.039;-8.94;0.0667;0.1957;0.7007;0.2807;-0.1579;0.2807;214205;2020-06-05 22:12:02:396
1.932;-0.202;-9.2;0.2822;0.3101;0.4533;0.3158;-0.0526;0.1579;214305;2020-06-05 22:12:02:496
1.901;-0.329;-9.045;-0.0229;0.3622;0.5462;-0.0526;0.3509;-0.0526;214405;2020-06-05 22:12:02:596
1.874;-0.288;-8.942;-0.2392;0.2827;0.6172;-0.2281;0.0175;-0.193;214505;2020-06-05 22:12:02:696
1.925;-0.064;-9.263;0.0712;0.1644;0.3641;-0.1754;-0.2632;-0.386;214605;2020-06-05 22:12:02:796
1.939;0.023;-9.367;0.1032;0.0948;0.266;0.0175;0.2807;-0.5263;214705;2020-06-05 22:12:02:896
1.975;-0.175;-9.328;-0.2175;-0.0325;0.2294;0.386;0.0;-0.7544;214805;2020-06-05 22:12:02:996
2.096;-0.308;-9.884;0.0606;-0.0162;-0.2953;0.2982;-0.3509;-1.0;214905;2020-06-05 22:12:03:096
2.181;-0.306;-10.276;0.3365;-0.1052;-0.6465;0.0;0.0;-1.4211;215005;2020-06-05 22:12:03:196
2.16;-0.251;-10.291;0.2352;-0.3018;-0.6752;-0.0526;0.0702;-1.6842;215105;2020-06-05 22:12:03:296
2.115;0.041;-10.495;0.4424;-0.3219;-0.8389;0.3333;-0.2281;-1.9474;215205;2020-06-05 22:12:03:396
2.118;0.051;-10.741;0.5553;-0.1878;-1.0626;0.7018;0.0175;-2.0351;215305;2020-06-05 22:12:03:496
2.168;-0.42;-10.862;0.4778;-0.1654;-1.2055;0.5614;-0.1053;-2.1228;215405;2020-06-05 22:12:03:596
2.144;-0.284;-10.968;0.4987;-0.0432;-1.3033;0.1579;-0.1404;-2.0702;215505;2020-06-05 22:12:03:696
1.993;0.171;-10.7;0.4995;0.1788;-1.0077;0.1754;-0.0702;-1.6667;215605;2020-06-05 22:12:03:796
1.962;0.189;-10.634;0.4606;0.1834;-0.943;0.2632;0.1228;-1.2281;215705;2020-06-05 22:12:03:896
1.838;0.268;-10.186;0.1112;0.3947;-0.5334;0.3158;0.0175;-0.386;215805;2020-06-05 22:12:03:996
1.838;0.174;-10.231;0.143;0.5147;-0.5779;0.2456;-0.0702;0.2632;215905;2020-06-05 22:12:04:096
1.826;-0.1;-10.224;0.1913;0.3545;-0.5652;-0.4561;0.1404;1.2456;216005;2020-06-05 22:12:04:196
1.604;0.067;-9.666;-0.1376;0.2367;-0.0167;-0.7368;0.0877;1.9123;216105;2020-06-05 22:12:04:296
1.466;0.071;-9.52;-0.1492;0.016;0.1526;-0.3509;-0.1404;2.9298;216205;2020-06-05 22:12:04:396
1.497;-0.249;-9.629;-0.1071;-0.1639;0.0452;-0.386;0.2281;3.4211;216306;2020-06-05 22:12:04:497
1.443;-0.462;-9.265;-0.251;-0.1449;0.389;-0.4386;-0.0702;3.8421;216406;2020-06-05 22:12:04:597
1.586;-0.616;-9.712;-0.0066;-0.131;-0.0477;-0.5614;0.4912;3.8421;216505;2020-06-05 22:12:04:696
1.67;-0.697;-9.077;-0.2471;-0.2545;0.5303;-0.807;-0.1228;3.4386;216605;2020-06-05 22:12:04:796
1.884;-0.498;-9.501;0.3131;-0.1241;0.1718;-0.4737;-0.3158;2.9649;216705;2020-06-05 22:12:04:896
2.169;-0.413;-9.614;0.5767;0.0762;0.0501;-0.0877;0.4737;1.8772;216805;2020-06-05 22:12:04:996
2.294;-0.501;-9.478;0.4704;0.1795;0.1335;0.1053;0.0526;0.9825;216905;2020-06-05 22:12:05:096
