sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.932;-0.575;-10.143;0.354;-0.2971;-0.4681;-0.7018;-0.1579;3.1228;43211;2020-06-05 23:02:33:768
2.344;-0.378;-10.848;1.0275;-0.2993;-1.1304;-0.5088;-0.1053;2.5088;43311;2020-06-05 23:02:33:868
2.427;-0.276;-10.434;0.9099;-0.2418;-0.7455;-0.0877;0.0351;1.2456;43411;2020-06-05 23:02:33:968
2.607;-0.313;-10.933;1.1282;-0.1441;-1.24;0.193;0.0;0.2807;43511;2020-06-05 23:02:34:068
2.541;-0.599;-10.612;0.9001;-0.2536;-0.9498;0.2105;-0.2456;-1.3509;43611;2020-06-05 23:02:34:168
2.369;-0.536;-10.937;0.861;-0.3438;-1.2489;0.1053;-0.0702;-2.1754;43711;2020-06-05 23:02:34:268
2.035;-0.434;-10.127;0.3421;-0.4468;-0.4676;0.4035;-0.1228;-3.1754;43811;2020-06-05 23:02:34:368
1.871;-0.447;-10.387;0.265;-0.4505;-0.7;0.614;-0.0351;-3.5965;43911;2020-06-05 23:02:34:468
1.573;-0.457;-9.793;-0.1413;-0.3663;-0.1378;0.7895;-0.0175;-3.614;44011;2020-06-05 23:02:34:568
1.525;-0.389;-9.86;-0.112;-0.1816;-0.1932;0.614;-0.1404;-3.3333;44111;2020-06-05 23:02:34:668
1.409;-0.098;-9.359;-0.198;0.0085;0.3145;0.2105;-0.193;-2.4912;44211;2020-06-05 23:02:34:768
1.422;0.195;-9.393;-0.074;0.1636;0.2988;0.1228;0.0526;-1.6491;44311;2020-06-05 23:02:34:868
1.362;0.372;-8.964;-0.3428;0.2491;0.6926;0.1053;0.0;-0.1754;44411;2020-06-05 23:02:34:968
1.434;0.306;-9.36;-0.1238;0.3555;0.322;0.0702;-0.1404;0.807;44511;2020-06-05 23:02:35:068
1.388;0.061;-9.17;-0.3177;0.2664;0.485;-0.1754;0.1228;2.1754;44611;2020-06-05 23:02:35:168
1.455;-0.183;-9.569;-0.2352;0.1324;0.0858;-0.4912;0.0877;2.8772;44711;2020-06-05 23:02:35:268
1.405;-0.288;-9.451;-0.2854;-0.0517;0.206;-0.6842;-0.1404;3.5789;44810;2020-06-05 23:02:35:367
1.686;-0.439;-10.257;0.309;-0.1928;-0.5506;-0.5263;-0.1404;3.7719;44911;2020-06-05 23:02:35:468
1.799;-0.49;-9.92;0.2846;-0.1961;-0.2354;-0.4035;0.0526;3.5088;45011;2020-06-05 23:02:35:568
2.261;-0.638;-10.8;0.9836;-0.1517;-1.0891;-0.2456;-0.0877;2.9298;45112;2020-06-05 23:02:35:669
2.399;-0.651;-10.573;0.9436;-0.2173;-0.8846;-0.4386;0.1228;1.6667;45211;2020-06-05 23:02:35:768
2.547;-0.451;-10.689;1.1939;-0.1733;-0.9801;-0.3158;-0.2105;0.7018;45311;2020-06-05 23:02:35:868
2.521;-0.259;-10.501;1.0851;-0.1521;-0.8006;0.1579;0.0;-0.807;45411;2020-06-05 23:02:35:968
2.461;-0.465;-10.986;1.057;-0.1949;-1.2841;0.4211;-0.0351;-1.7544;45511;2020-06-05 23:02:36:068
2.193;-0.632;-10.385;0.5269;-0.2848;-0.7272;0.5614;-0.0175;-2.9649;45611;2020-06-05 23:02:36:168
1.983;-0.675;-10.441;0.3773;-0.3076;-0.7737;0.5088;-0.3158;-3.5263;45711;2020-06-05 23:02:36:268
1.659;-0.563;-9.998;0.0372;-0.423;-0.3274;0.3509;-0.0175;-3.8772;45811;2020-06-05 23:02:36:368
1.456;-0.246;-9.803;-0.1318;-0.3493;-0.1263;0.4211;0.0;-3.7193;45911;2020-06-05 23:02:36:468
1.349;-0.08;-9.329;-0.3092;-0.2139;0.3355;0.5789;-0.0526;-3.0175;46011;2020-06-05 23:02:36:568
1.431;0.113;-9.593;-0.0079;0.1428;0.1075;0.5263;-0.193;-2.2632;46111;2020-06-05 23:02:36:668
1.422;0.129;-9.148;-0.1603;0.2126;0.5298;0.1053;0.0;-0.807;46211;2020-06-05 23:02:36:768
1.464;0.198;-9.286;-0.0127;0.2214;0.4088;-0.193;-0.1579;0.1754;46311;2020-06-05 23:02:36:868
1.341;0.345;-9.063;-0.203;0.13;0.619;-0.3333;-0.0351;1.6491;46411;2020-06-05 23:02:36:968
1.363;0.187;-9.319;-0.1044;-0.0075;0.3753;-0.2456;-0.1053;2.5263;46511;2020-06-05 23:02:37:068
1.385;-0.161;-9.458;-0.2898;-0.1366;0.2045;-0.3509;0.1228;3.4737;46611;2020-06-05 23:02:37:168
1.616;-0.568;-10.193;0.139;-0.239;-0.5038;-0.3684;-0.193;3.7895;46711;2020-06-05 23:02:37:268
1.715;-0.636;-10.071;0.0861;-0.2986;-0.4065;-0.7193;0.2982;3.7193;46811;2020-06-05 23:02:37:368
2.048;-0.536;-10.525;0.6335;-0.2885;-0.8241;-0.614;-0.3158;3.3684;46911;2020-06-05 23:02:37:468
2.259;-0.426;-10.543;0.8831;-0.2095;-0.8358;-0.3158;0.1228;2.4211;47011;2020-06-05 23:02:37:568
2.561;-0.441;-10.898;1.2999;-0.0986;-1.1788;-0.0702;-0.1754;1.5614;47111;2020-06-05 23:02:37:668
2.589;-0.453;-10.654;1.1943;-0.0416;-0.9558;0.0526;0.1228;0.0175;47211;2020-06-05 23:02:37:768
2.57;-0.536;-10.937;1.3274;-0.0912;-1.2196;0.1404;-0.3509;-1.0;47311;2020-06-05 23:02:37:868
2.34;-0.505;-10.544;0.9885;-0.179;-0.8364;0.1579;0.1228;-2.4035;47411;2020-06-05 23:02:37:968
2.006;-0.429;-10.449;0.5861;-0.1418;-0.7499;0.5088;-0.1228;-3.1404;47511;2020-06-05 23:02:38:068
1.77;-0.577;-10.047;0.1832;-0.1985;-0.377;0.7368;-0.0526;-3.6842;47611;2020-06-05 23:02:38:168
1.617;-0.551;-9.984;0.0277;-0.082;-0.3184;0.6491;-0.1754;-3.7544;47711;2020-06-05 23:02:38:268
1.459;-0.407;-9.567;-0.3441;-0.0602;0.0662;0.3684;-0.0702;-3.3509;47811;2020-06-05 23:02:38:368
1.415;0.053;-9.572;-0.0991;0.1039;0.1169;0.2105;-0.4035;-2.7719;47911;2020-06-05 23:02:38:468
1.369;0.268;-9.176;-0.257;0.1602;0.4943;0.193;0.2281;-1.5439;48011;2020-06-05 23:02:38:568
1.367;0.368;-8.973;-0.2584;0.2749;0.6976;0.2456;-0.2456;-0.5614;48111;2020-06-05 23:02:38:668
1.438;0.243;-9.208;-0.1461;0.2879;0.4698;-0.0526;0.1228;0.8772;48211;2020-06-05 23:02:38:768
1.444;0.076;-9.256;-0.0971;0.1789;0.4283;-0.2456;-0.2281;1.7719;48310;2020-06-05 23:02:38:867
1.441;-0.09;-9.568;-0.1682;-0.1032;0.1057;-0.6842;0.3158;2.8421;48410;2020-06-05 23:02:38:967
1.422;-0.189;-9.431;-0.2484;-0.309;0.2316;-0.5965;-0.3684;3.3509;48510;2020-06-05 23:02:39:067
1.653;-0.319;-10.127;0.1252;-0.3672;-0.4402;-0.4386;0.2632;3.6491;48611;2020-06-05 23:02:39:168
1.796;-0.532;-10.024;0.1482;-0.4103;-0.3576;-0.3333;-0.1053;3.4737;48710;2020-06-05 23:02:39:267
2.168;-0.584;-10.625;0.5635;-0.2405;-0.9566;-0.386;0.2281;2.7193;48810;2020-06-05 23:02:39:367
2.329;-0.61;-10.507;0.7215;-0.2531;-0.8396;-0.4035;-0.193;1.9474;48911;2020-06-05 23:02:39:468
2.551;-0.316;-10.832;1.044;-0.1385;-1.1435;-0.2456;0.1228;0.5614;49010;2020-06-05 23:02:39:567
2.5;-0.208;-10.469;1.0191;-0.0643;-0.7759;0.193;-0.2982;-0.3509;49110;2020-06-05 23:02:39:667
2.463;-0.463;-10.719;0.9669;-0.0951;-1.0341;0.4386;0.1404;-1.7368;49210;2020-06-05 23:02:39:767
2.261;-0.562;-10.464;0.723;-0.075;-0.791;0.4737;-0.2982;-2.5088;49311;2020-06-05 23:02:39:868
1.95;-0.566;-10.243;0.36;-0.1172;-0.5765;0.4035;0.0175;-3.3158;49410;2020-06-05 23:02:39:967
1.676;-0.349;-10.127;0.1543;-0.0481;-0.4438;0.4561;-0.3509;-3.5088;49510;2020-06-05 23:02:40:067
1.522;-0.263;-9.733;-0.1948;-0.0483;-0.0802;0.5263;0.3509;-3.3333;49612;2020-06-05 23:02:40:169
1.431;-0.073;-9.449;-0.3398;0.1836;0.193;0.6667;-0.2632;-2.8772;49711;2020-06-05 23:02:40:268
1.477;-0.008;-9.504;-0.2413;0.3;0.146;0.3333;0.1228;-1.9123;49811;2020-06-05 23:02:40:368
1.473;0.178;-9.267;-0.2552;0.3855;0.3839;0.1053;-0.1579;-1.0877;49911;2020-06-05 23:02:40:468
1.448;0.275;-9.235;-0.3145;0.3326;0.4118;-0.2632;0.1404;0.3684;50011;2020-06-05 23:02:40:568
1.412;0.298;-9.19;-0.1778;0.2624;0.4869;-0.2105;-0.3509;1.2982;50111;2020-06-05 23:02:40:668
1.474;0.113;-9.599;-0.0722;0.1613;0.0849;-0.2456;0.3158;2.4737;50211;2020-06-05 23:02:40:768
1.452;-0.153;-9.353;-0.2709;0.0214;0.2995;-0.3509;0.0;3.0175;50311;2020-06-05 23:02:40:868
1.654;-0.442;-10.106;0.0825;-0.1616;-0.4302;-0.6491;0.1754;3.386;50411;2020-06-05 23:02:40:968
1.735;-0.494;-9.994;0.1072;-0.3164;-0.325;-0.7368;-0.0351;3.3509;50511;2020-06-05 23:02:41:068
2.035;-0.317;-10.417;0.47;-0.3092;-0.736;-0.5088;0.1404;2.8421;50610;2020-06-05 23:02:41:167
2.208;-0.319;-10.29;0.5762;-0.262;-0.6202;-0.1404;-0.1579;2.2456;50710;2020-06-05 23:02:41:267
2.543;-0.492;-10.945;0.9854;-0.1606;-1.2685;-0.0526;0.2807;0.9825;50810;2020-06-05 23:02:41:367
2.542;-0.478;-10.571;0.8535;-0.1002;-0.9182;-0.0175;-0.1228;0.0351;50910;2020-06-05 23:02:41:467
